date,state,cases,predict,lower,upper
2020-03-29,West Virginia,124.0,,,
2020-03-29,Wisconsin,1120.0,,,
2020-03-29,Wyoming,87.0,,,
2020-03-30,Alabama,947.0,,,
2020-03-30,Alaska,119.0,,,
2020-03-30,Arizona,1169.0,,,
2020-03-30,Arkansas,508.0,,,
2020-03-30,California,7421.0,,,
2020-03-30,Colorado,2628.0,,,
2020-03-30,Connecticut,2571.0,,,
2020-03-30,Delaware,264.0,,,
2020-03-30,District of Columbia,401.0,,,
2020-03-30,Florida,5694.0,,,
2020-03-30,Georgia,3032.0,,,
2020-03-30,Guam,60.0,,,
2020-03-30,Hawaii,204.0,,,
2020-03-30,Idaho,415.0,,,
2020-03-30,Illinois,5070.0,,,
2020-03-30,Indiana,1788.0,,,
2020-03-30,Iowa,424.0,,,
2020-03-30,Kansas,373.0,,,
2020-03-30,Kentucky,480.0,,,
2020-03-30,Louisiana,4025.0,,,
2020-03-30,Maine,275.0,,,
2020-03-30,Maryland,1414.0,,,
2020-03-30,Massachusetts,5752.0,,,
2020-03-30,Michigan,6508.0,,,
2020-03-30,Minnesota,576.0,,,
2020-03-30,Mississippi,848.0,,,
2020-03-30,Missouri,1050.0,,,
2020-03-30,Montana,177.0,,,
2020-03-30,Nebraska,185.0,,,
2020-03-30,Nevada,1044.0,,,
2020-03-30,New Hampshire,314.0,,,
2020-03-30,New Jersey,16636.0,,,
2020-03-30,New Mexico,281.0,,,
2020-03-30,New York,67174.0,,,
2020-03-30,North Carolina,1304.0,,,
2020-03-30,North Dakota,109.0,,,
2020-03-30,Northern Mariana Islands,2.0,,,
2020-03-30,Ohio,1933.0,,,
2020-03-30,Oklahoma,481.0,,,
2020-03-30,Oregon,606.0,,,
2020-03-30,Pennsylvania,4156.0,,,
2020-03-30,Puerto Rico,174.0,,,
2020-03-30,Rhode Island,408.0,,,
2020-03-30,South Carolina,925.0,,,
2020-03-30,South Dakota,101.0,,,
2020-03-30,Tennessee,1721.0,,,
2020-03-30,Texas,3043.0,,,
2020-03-30,Utah,806.0,,,
2020-03-30,Vermont,256.0,,,
2020-03-30,Virgin Islands,30.0,,,
2020-03-30,Virginia,1021.0,,,
2020-03-30,Washington,5179.0,,,
2020-03-30,West Virginia,145.0,,,
2020-03-30,Wisconsin,1267.0,,,
2020-03-30,Wyoming,95.0,,,
2020-03-31,Alabama,999.0,,,
2020-03-31,Alaska,133.0,,,
2020-03-31,Arizona,1298.0,,,
2020-03-31,Arkansas,564.0,,,
2020-03-31,California,8582.0,,,
2020-03-31,Colorado,2990.0,,,
2020-03-31,Connecticut,3128.0,,,
2020-03-31,Delaware,319.0,,,
2020-03-31,District of Columbia,495.0,,,
2020-03-31,Florida,6741.0,,,
2020-03-31,Georgia,4117.0,,,
2020-03-31,Guam,139.0,,,
2020-03-31,Hawaii,224.0,,,
2020-03-31,Idaho,526.0,,,
2020-03-31,Illinois,5994.0,,,
2020-03-31,Indiana,2159.0,,,
2020-03-31,Iowa,498.0,,,
2020-03-31,Kansas,434.0,,,
2020-03-31,Kentucky,590.0,,,
2020-03-31,Louisiana,5237.0,,,
2020-03-31,Maine,303.0,,,
2020-03-31,Maryland,1662.0,,,
2020-03-31,Massachusetts,6620.0,,,
2020-03-31,Michigan,7630.0,,,
2020-03-31,Minnesota,629.0,,,
2020-03-31,Mississippi,937.0,,,
2020-03-31,Missouri,1351.0,,,
2020-03-31,Montana,198.0,,,
2020-03-31,Nebraska,193.0,,,
2020-03-31,Nevada,1113.0,,,
2020-03-31,New Hampshire,367.0,,,
2020-03-31,New Jersey,18696.0,,,
2020-03-31,New Mexico,315.0,,,
2020-03-31,New York,75832.0,,,
2020-03-31,North Carolina,1528.0,,,
2020-03-31,North Dakota,126.0,,,
2020-03-31,Northern Mariana Islands,2.0,,,
2020-03-31,Ohio,2199.0,,,
2020-03-31,Oklahoma,566.0,,,
2020-03-31,Oregon,690.0,,,
2020-03-31,Pennsylvania,4997.0,,,
2020-03-31,Puerto Rico,239.0,,,
2020-03-31,Rhode Island,488.0,,,
2020-03-31,South Carolina,1083.0,,,
2020-03-31,South Dakota,108.0,,,
2020-03-31,Tennessee,2049.0,,,
2020-03-31,Texas,3576.0,,,
2020-03-31,Utah,887.0,,,
2020-03-31,Vermont,293.0,,,
2020-03-31,Virgin Islands,30.0,,,
2020-03-31,Virginia,1250.0,,,
2020-03-31,Washington,5292.0,,,
2020-03-31,West Virginia,162.0,,,
2020-03-31,Wisconsin,1351.0,,,
2020-03-31,Wyoming,120.0,,,
2020-04-01,Alabama,1106.0,,,
2020-04-01,Alaska,143.0,,,
2020-04-01,Arizona,1413.0,,,
2020-04-01,Arkansas,624.0,,,
2020-04-01,California,9816.0,,,
2020-04-01,Colorado,3346.0,,,
2020-04-01,Connecticut,3557.0,,,
2020-04-01,Delaware,368.0,,,
2020-04-01,District of Columbia,586.0,,,
2020-04-01,Florida,7765.0,,,
2020-04-01,Georgia,4748.0,,,
2020-04-01,Guam,147.0,,,
2020-04-01,Hawaii,258.0,,,
2020-04-01,Idaho,669.0,,,
2020-04-01,Illinois,6980.0,,,
2020-04-01,Indiana,2565.0,,,
2020-04-01,Iowa,549.0,,,
2020-04-01,Kansas,488.0,,,
2020-04-01,Kentucky,682.0,,,
2020-04-01,Louisiana,6424.0,,,
2020-04-01,Maine,344.0,,,
2020-04-01,Maryland,1985.0,,,
2020-04-01,Massachusetts,7738.0,,,
2020-04-01,Michigan,9293.0,,,
2020-04-01,Minnesota,689.0,,,
2020-04-01,Mississippi,1073.0,,,
2020-04-01,Missouri,1581.0,,,
2020-04-01,Montana,217.0,,,
2020-04-01,Nebraska,249.0,,,
2020-04-01,Nevada,1279.0,,,
2020-04-01,New Hampshire,415.0,,,
2020-04-01,New Jersey,22255.0,,,
2020-04-01,New Mexico,363.0,,,
2020-04-01,New York,83889.0,,,
2020-04-01,North Carolina,1582.0,,,
2020-04-01,North Dakota,147.0,,,
2020-04-01,Northern Mariana Islands,6.0,,,
2020-04-01,Ohio,2547.0,,,
2020-04-01,Oklahoma,719.0,,,
2020-04-01,Oregon,736.0,,,
2020-04-01,Pennsylvania,5805.0,,,
2020-04-01,Puerto Rico,286.0,,,
2020-04-01,Rhode Island,566.0,,,
2020-04-01,South Carolina,1293.0,,,
2020-04-01,South Dakota,129.0,,,
2020-04-01,Tennessee,2690.0,,,
2020-04-01,Texas,4261.0,,,
2020-04-01,Utah,1012.0,,,
2020-04-01,Vermont,321.0,,,
2020-04-01,Virgin Islands,30.0,,,
2020-04-01,Virginia,1511.0,,,
2020-04-01,Washington,5588.0,,,
2020-04-01,West Virginia,191.0,,,
2020-04-01,Wisconsin,1550.0,,,
2020-04-01,Wyoming,137.0,,,
2020-04-02,Alabama,1270.0,,,
2020-04-02,Alaska,146.0,,,
2020-04-02,Arizona,1600.0,,,
2020-04-02,Arkansas,683.0,,,
2020-04-02,California,11190.0,,,
2020-04-02,Colorado,3728.0,,,
2020-04-02,Connecticut,3824.0,,,
2020-04-02,Delaware,393.0,,,
2020-04-02,District of Columbia,653.0,,,
2020-04-02,Florida,9000.0,,,
2020-04-02,Georgia,5444.0,,,
2020-04-02,Guam,152.0,,,
2020-04-02,Hawaii,283.0,,,
2020-04-02,Idaho,891.0,,,
2020-04-02,Illinois,7695.0,,,
2020-04-02,Indiana,3039.0,,,
2020-04-02,Iowa,614.0,,,
2020-04-02,Kansas,554.0,,,
2020-04-02,Kentucky,755.0,,,
2020-04-02,Louisiana,9150.0,,,
2020-04-02,Maine,376.0,,,
2020-04-02,Maryland,2331.0,,,
2020-04-02,Massachusetts,8966.0,,,
2020-04-02,Michigan,10791.0,,,
2020-04-02,Minnesota,742.0,,,
2020-04-02,Mississippi,1177.0,,,
2020-04-02,Missouri,1834.0,,,
2020-04-02,Montana,241.0,,,
2020-04-02,Nebraska,273.0,,,
2020-04-02,Nevada,1458.0,,,
2020-04-02,New Hampshire,479.0,,,
2020-04-02,New Jersey,25590.0,,,
2020-04-02,New Mexico,403.0,,,
2020-04-02,New York,92770.0,,,
2020-04-02,North Carolina,1857.0,,,
2020-04-02,North Dakota,159.0,,,
2020-04-02,Northern Mariana Islands,8.0,,,
2020-04-02,Ohio,2902.0,,,
2020-04-02,Oklahoma,879.0,,,
2020-04-02,Oregon,826.0,,,
2020-04-02,Pennsylvania,7016.0,,,
2020-04-02,Puerto Rico,316.0,,,
2020-04-02,Rhode Island,657.0,,,
2020-04-02,South Carolina,1554.0,,,
2020-04-02,South Dakota,165.0,,,
2020-04-02,Tennessee,2869.0,,,
2020-04-02,Texas,4880.0,,,
2020-04-02,Utah,1074.0,,,
2020-04-02,Vermont,338.0,,,
2020-04-02,Virgin Islands,37.0,,,
2020-04-02,Virginia,1706.0,,,
2020-04-02,Washington,6585.0,,,
2020-04-02,West Virginia,217.0,,,
2020-04-02,Wisconsin,1730.0,,,
2020-04-02,Wyoming,153.0,,,
2020-04-03,Alabama,1535.0,,,
2020-04-03,Alaska,156.0,,,
2020-04-03,Arizona,1769.0,,,
2020-04-03,Arkansas,738.0,,,
2020-04-03,California,12569.0,,,
2020-04-03,Colorado,4182.0,,,
2020-04-03,Connecticut,4915.0,,,
2020-04-03,Delaware,450.0,,,
2020-04-03,District of Columbia,757.0,,,
2020-04-03,Florida,10260.0,,,
2020-04-03,Georgia,5967.0,,,
2020-04-03,Guam,154.0,,,
2020-04-03,Hawaii,317.0,,,
2020-04-03,Idaho,1013.0,,,
2020-04-03,Illinois,8904.0,,,
2020-04-03,Indiana,3437.0,,,
2020-04-03,Iowa,699.0,,,
2020-04-03,Kansas,624.0,,,
2020-04-03,Kentucky,770.0,,,
2020-04-03,Louisiana,10297.0,,,
2020-04-03,Maine,432.0,,,
2020-04-03,Maryland,2758.0,,,
2020-04-03,Massachusetts,10402.0,,,
2020-04-03,Michigan,12670.0,,,
2020-04-03,Minnesota,789.0,,,
2020-04-03,Mississippi,1358.0,,,
2020-04-03,Missouri,2113.0,,,
2020-04-03,Montana,262.0,,,
2020-04-03,Nebraska,296.0,,,
2020-04-03,Nevada,1549.0,,,
2020-04-03,New Hampshire,540.0,,,
2020-04-03,New Jersey,29895.0,,,
2020-04-03,New Mexico,495.0,,,
2020-04-03,New York,102870.0,,,
2020-04-03,North Carolina,2093.0,,,
2020-04-03,North Dakota,173.0,,,
2020-04-03,Northern Mariana Islands,8.0,,,
2020-04-03,Ohio,3312.0,,,
2020-04-03,Oklahoma,988.0,,,
2020-04-03,Oregon,899.0,,,
2020-04-03,Pennsylvania,8420.0,,,
2020-04-03,Puerto Rico,378.0,,,
2020-04-03,Rhode Island,711.0,,,
2020-04-03,South Carolina,1700.0,,,
2020-04-03,South Dakota,187.0,,,
2020-04-03,Tennessee,3032.0,,,
2020-04-03,Texas,5669.0,,,
2020-04-03,Utah,1260.0,,,
2020-04-03,Vermont,389.0,,,
2020-04-03,Virgin Islands,38.0,,,
2020-04-03,Virginia,2012.0,,,
2020-04-03,Washington,6966.0,,,
2020-04-03,West Virginia,242.0,,,
2020-04-03,Wisconsin,1916.0,,,
2020-04-03,Wyoming,166.0,,,
2020-04-04,Alabama,1633.0,,,
2020-04-04,Alaska,169.0,,,
2020-04-04,Arizona,2019.0,,,
2020-04-04,Arkansas,743.0,,,
2020-04-04,California,13796.0,,,
2020-04-04,Colorado,4574.0,,,
2020-04-04,Connecticut,5276.0,,,
2020-04-04,Delaware,593.0,,,
2020-04-04,District of Columbia,902.0,,,
2020-04-04,Florida,11537.0,,,
2020-04-04,Georgia,6383.0,,,
2020-04-04,Guam,223.0,,,
2020-04-04,Hawaii,349.0,,,
2020-04-04,Idaho,1077.0,,,
2020-04-04,Illinois,10357.0,,,
2020-04-04,Indiana,3953.0,,,
2020-04-04,Iowa,786.0,,,
2020-04-04,Kansas,701.0,,,
2020-04-04,Kentucky,917.0,,,
2020-04-04,Louisiana,12496.0,,,
2020-04-04,Maine,456.0,,,
2020-04-04,Maryland,3125.0,,,
2020-04-04,Massachusetts,11736.0,,,
2020-04-04,Michigan,14225.0,,,
2020-04-04,Minnesota,865.0,,,
2020-04-04,Mississippi,1455.0,,,
2020-04-04,Missouri,2291.0,,,
2020-04-04,Montana,281.0,,,
2020-04-04,Nebraska,339.0,,,
2020-04-04,Nevada,1758.0,,,
2020-04-04,New Hampshire,621.0,,,
2020-04-04,New Jersey,34124.0,,,
2020-04-04,New Mexico,543.0,,,
2020-04-04,New York,114996.0,,,
2020-04-04,North Carolina,2402.0,,,
2020-04-04,North Dakota,186.0,,,
2020-04-04,Northern Mariana Islands,8.0,,,
2020-04-04,Ohio,3739.0,,,
2020-04-04,Oklahoma,1159.0,,,
2020-04-04,Oregon,999.0,,,
2020-04-04,Pennsylvania,10109.0,,,
2020-04-04,Puerto Rico,452.0,,,
2020-04-04,Rhode Island,806.0,,,
2020-04-04,South Carolina,1917.0,,,
2020-04-04,South Dakota,212.0,,,
2020-04-04,Tennessee,3265.0,,,
2020-04-04,Texas,6566.0,,,
2020-04-04,Utah,1428.0,,,
2020-04-04,Vermont,461.0,,,
2020-04-04,Virgin Islands,42.0,,,
2020-04-04,Virginia,2407.0,,,
2020-04-04,Washington,7498.0,,,
2020-04-04,West Virginia,282.0,,,
2020-04-04,Wisconsin,2112.0,,,
2020-04-04,Wyoming,187.0,,,
2020-04-05,Alabama,1841.0,,,
2020-04-05,Alaska,185.0,,,
2020-04-05,Arizona,2269.0,,,
2020-04-05,Arkansas,853.0,,,
2020-04-05,California,15076.0,,,
2020-04-05,Colorado,4950.0,,,
2020-04-05,Connecticut,5675.0,,,
2020-04-05,Delaware,673.0,,,
2020-04-05,District of Columbia,998.0,,,
2020-04-05,Florida,12342.0,,,
2020-04-05,Georgia,6742.0,,,
2020-04-05,Guam,265.0,,,
2020-04-05,Hawaii,369.0,,,
2020-04-05,Idaho,1101.0,,,
2020-04-05,Illinois,11276.0,,,
2020-04-05,Indiana,4411.0,,,
2020-04-05,Iowa,868.0,,,
2020-04-05,Kansas,763.0,,,
2020-04-05,Kentucky,1048.0,,,
2020-04-05,Louisiana,13010.0,,,
2020-04-05,Maine,470.0,,,
2020-04-05,Maryland,3609.0,,,
2020-04-05,Massachusetts,12500.0,,,
2020-04-05,Michigan,15635.0,,,
2020-04-05,Minnesota,935.0,,,
2020-04-05,Mississippi,1638.0,,,
2020-04-05,Missouri,2367.0,,,
2020-04-05,Montana,298.0,,,
2020-04-05,Nebraska,377.0,,,
2020-04-05,Nevada,1880.0,,,
2020-04-05,New Hampshire,669.0,,,
2020-04-05,New Jersey,37505.0,,,
2020-04-05,New Mexico,624.0,,,
2020-04-05,New York,122911.0,,,
2020-04-05,North Carolina,2585.0,,,
2020-04-05,North Dakota,207.0,,,
2020-04-05,Northern Mariana Islands,8.0,,,
2020-04-05,Ohio,4043.0,,,
2020-04-05,Oklahoma,1252.0,,,
2020-04-05,Oregon,1068.0,,,
2020-04-05,Pennsylvania,11589.0,,,
2020-04-05,Puerto Rico,475.0,,,
2020-04-05,Rhode Island,922.0,,,
2020-04-05,South Carolina,2049.0,,,
2020-04-05,South Dakota,240.0,,,
2020-04-05,Tennessee,3538.0,,,
2020-04-05,Texas,7091.0,,,
2020-04-05,Utah,1605.0,,,
2020-04-05,Vermont,512.0,,,
2020-04-05,Virgin Islands,42.0,,,
2020-04-05,Virginia,2637.0,,,
2020-04-05,Washington,7984.0,,,
2020-04-05,West Virginia,324.0,,,
2020-04-05,Wisconsin,2267.0,,,
2020-04-05,Wyoming,200.0,,,
2020-04-06,Alabama,2006.0,,,
2020-04-06,Alaska,189.0,,,
2020-04-06,Arizona,2465.0,,,
2020-04-06,Arkansas,927.0,,,
2020-04-06,California,16284.0,,,
2020-04-06,Colorado,5172.0,,,
2020-04-06,Connecticut,6906.0,,,
2020-04-06,Delaware,783.0,,,
2020-04-06,District of Columbia,1097.0,,,
2020-04-06,Florida,13621.0,,,
2020-04-06,Georgia,7558.0,,,
2020-04-06,Guam,266.0,,,
2020-04-06,Hawaii,385.0,,,
2020-04-06,Idaho,1170.0,,,
2020-04-06,Illinois,12262.0,,,
2020-04-06,Indiana,4956.0,,,
2020-04-06,Iowa,946.0,,,
2020-04-06,Kansas,853.0,,,
2020-04-06,Kentucky,1057.0,,,
2020-04-06,Louisiana,14867.0,,,
2020-04-06,Maine,499.0,,,
2020-04-06,Maryland,4045.0,,,
2020-04-06,Massachusetts,13837.0,,,
2020-04-06,Michigan,17130.0,,,
2020-04-06,Minnesota,986.0,,,
2020-04-06,Mississippi,1738.0,,,
2020-04-06,Missouri,2722.0,,,
2020-04-06,Montana,319.0,,,
2020-04-06,Nebraska,438.0,,,
2020-04-06,Nevada,1971.0,,,
2020-04-06,New Hampshire,715.0,,,
2020-04-06,New Jersey,41090.0,,,
2020-04-06,New Mexico,686.0,,,
2020-04-06,New York,130703.0,,,
2020-04-06,North Carolina,2870.0,,,
2020-04-06,North Dakota,225.0,,,
2020-04-06,Northern Mariana Islands,8.0,,,
2020-04-06,Ohio,4450.0,,,
2020-04-06,Oklahoma,1327.0,,,
2020-04-06,Oregon,1132.0,,,
2020-04-06,Pennsylvania,13074.0,,,
2020-04-06,Puerto Rico,513.0,,,
2020-04-06,Rhode Island,1082.0,,,
2020-04-06,South Carolina,2232.0,,,
2020-04-06,South Dakota,288.0,,,
2020-04-06,Tennessee,3753.0,,,
2020-04-06,Texas,8104.0,,,
2020-04-06,Utah,1675.0,,,
2020-04-06,Vermont,543.0,,,
2020-04-06,Virgin Islands,43.0,,,
2020-04-06,Virginia,2878.0,,,
2020-04-06,Washington,8384.0,,,
2020-04-06,West Virginia,345.0,,,
2020-04-06,Wisconsin,2440.0,,,
2020-04-06,Wyoming,212.0,,,
2020-04-07,Alabama,2197.0,,,
2020-04-07,Alaska,211.0,,,
2020-04-07,Arizona,2575.0,,,
2020-04-07,Arkansas,997.0,,,
2020-04-07,California,17540.0,,,
2020-04-07,Colorado,5429.0,,,
2020-04-07,Connecticut,7781.0,,,
2020-04-07,Delaware,928.0,,,
2020-04-07,District of Columbia,1211.0,,,
2020-04-07,Florida,14739.0,,,
2020-04-07,Georgia,9156.0,,,
2020-04-07,Guam,274.0,,,
2020-04-07,Hawaii,408.0,,,
2020-04-07,Idaho,1210.0,,,
2020-04-07,Illinois,13549.0,,,
2020-04-07,Indiana,5507.0,,,
2020-04-07,Iowa,1048.0,,,
2020-04-07,Kansas,905.0,,,
2020-04-07,Kentucky,1289.0,,,
2020-04-07,Louisiana,16284.0,,,
2020-04-07,Maine,519.0,,,
2020-04-07,Maryland,4371.0,,,
2020-04-07,Massachusetts,15202.0,,,
2020-04-07,Michigan,18852.0,,,
2020-04-07,Minnesota,1069.0,,,
2020-04-07,Mississippi,1915.0,,,
2020-04-07,Missouri,3037.0,,,
2020-04-07,Montana,319.0,,,
2020-04-07,Nebraska,490.0,,,
2020-04-07,Nevada,2101.0,,,
2020-04-07,New Hampshire,747.0,,,
2020-04-07,New Jersey,44416.0,,,
2020-04-07,New Mexico,794.0,,,
2020-04-07,New York,140081.0,,,
2020-04-07,North Carolina,3220.0,,,
2020-04-07,North Dakota,237.0,,,
2020-04-07,Northern Mariana Islands,8.0,,,
2020-04-07,Ohio,4782.0,,,
2020-04-07,Oklahoma,1472.0,,,
2020-04-07,Oregon,1181.0,,,
2020-04-07,Pennsylvania,14582.0,,,
2020-04-07,Puerto Rico,573.0,,,
2020-04-07,Rhode Island,1229.0,,,
2020-04-07,South Carolina,2417.0,,,
2020-04-07,South Dakota,320.0,,,
2020-04-07,Tennessee,4010.0,,,
2020-04-07,Texas,8968.0,,,
2020-04-07,Utah,1752.0,,,
2020-04-07,Vermont,575.0,,,
2020-04-07,Virgin Islands,45.0,,,
2020-04-07,Virginia,3333.0,,,
2020-04-07,Washington,8682.0,,,
2020-04-07,West Virginia,412.0,,,
2020-04-07,Wisconsin,2578.0,,,
2020-04-07,Wyoming,221.0,,,
2020-04-08,Alabama,2499.0,,,
2020-04-08,Alaska,224.0,,,
2020-04-08,Arizona,2726.0,,,
2020-04-08,Arkansas,1077.0,,,
2020-04-08,California,19043.0,,,
2020-04-08,Colorado,5655.0,,,
2020-04-08,Connecticut,8781.0,,,
2020-04-08,Delaware,1116.0,,,
2020-04-08,District of Columbia,1440.0,,,
2020-04-08,Florida,15690.0,,,
2020-04-08,Georgia,10204.0,,,
2020-04-08,Guam,409.0,,,
2020-04-08,Hawaii,433.0,,,
2020-04-08,Idaho,1232.0,,,
2020-04-08,Illinois,15078.0,,,
2020-04-08,Indiana,5943.0,,,
2020-04-08,Iowa,1145.0,,,
2020-04-08,Kansas,1055.0,,,
2020-04-08,Kentucky,1393.0,,,
2020-04-08,Louisiana,17030.0,,,
2020-04-08,Maine,537.0,,,
2020-04-08,Maryland,5529.0,,,
2020-04-08,Massachusetts,16790.0,,,
2020-04-08,Michigan,20220.0,,,
2020-04-08,Minnesota,1154.0,,,
2020-04-08,Mississippi,2003.0,,,
2020-04-08,Missouri,3327.0,,,
2020-04-08,Montana,332.0,,,
2020-04-08,Nebraska,538.0,,,
2020-04-08,Nevada,2318.0,,,
2020-04-08,New Hampshire,788.0,,,
2020-04-08,New Jersey,47437.0,,,
2020-04-08,New Mexico,865.0,,,
2020-04-08,New York,149401.0,,,
2020-04-08,North Carolina,3423.0,,,
2020-04-08,North Dakota,251.0,,,
2020-04-08,Northern Mariana Islands,11.0,,,
2020-04-08,Ohio,5148.0,,,
2020-04-08,Oklahoma,1524.0,,,
2020-04-08,Oregon,1239.0,,,
2020-04-08,Pennsylvania,16414.0,,,
2020-04-08,Puerto Rico,620.0,,,
2020-04-08,Rhode Island,1450.0,,,
2020-04-08,South Carolina,2552.0,,,
2020-04-08,South Dakota,393.0,,,
2020-04-08,Tennessee,4246.0,,,
2020-04-08,Texas,9897.0,,,
2020-04-08,Utah,1875.0,,,
2020-04-08,Vermont,605.0,,,
2020-04-08,Virgin Islands,45.0,,,
2020-04-08,Virginia,3645.0,,,
2020-04-08,Washington,9097.0,,,
2020-04-08,West Virginia,483.0,,,
2020-04-08,Wisconsin,2756.0,,,
2020-04-08,Wyoming,230.0,,,
2020-04-09,Alabama,2838.0,,,
2020-04-09,Alaska,233.0,,,
2020-04-09,American Samoa,0.0,,,
2020-04-09,Arizona,3018.0,,,
2020-04-09,Arkansas,1146.0,,,
2020-04-09,California,20191.0,,,
2020-04-09,Colorado,6202.0,,,
2020-04-09,Connecticut,9784.0,,,
2020-04-09,Delaware,1209.0,,,
2020-04-09,District of Columbia,1523.0,,,
2020-04-09,Florida,16819.0,,,
2020-04-09,Georgia,10885.0,,,
2020-04-09,Guam,542.0,,,
2020-04-09,Hawaii,440.0,,,
2020-04-09,Idaho,1353.0,,,
2020-04-09,Illinois,16422.0,,,
2020-04-09,Indiana,6351.0,,,
2020-04-09,Iowa,1270.0,,,
2020-04-09,Kansas,1116.0,,,
2020-04-09,Kentucky,1525.0,,,
2020-04-09,Louisiana,18283.0,,,
2020-04-09,Maine,560.0,,,
2020-04-09,Maryland,6185.0,,,
2020-04-09,Massachusetts,18941.0,,,
2020-04-09,Michigan,21375.0,,,
2020-04-09,Minnesota,1242.0,,,
2020-04-09,Mississippi,2260.0,,,
2020-04-09,Missouri,3539.0,,,
2020-04-09,Montana,354.0,,,
2020-04-09,Nebraska,594.0,,,
2020-04-09,Nevada,2456.0,,,
2020-04-09,New Hampshire,819.0,,,
2020-04-09,New Jersey,51027.0,,,
2020-04-09,New Mexico,989.0,,,
2020-04-09,New York,159937.0,,,
2020-04-09,North Carolina,3651.0,,,
2020-04-09,North Dakota,269.0,,,
2020-04-09,Northern Mariana Islands,11.0,,,
2020-04-09,Ohio,5512.0,,,
2020-04-09,Oklahoma,1684.0,,,
2020-04-09,Oregon,1321.0,,,
2020-04-09,Pennsylvania,18379.0,,,
2020-04-09,Puerto Rico,683.0,,,
2020-04-09,Rhode Island,1727.0,,,
2020-04-09,South Carolina,2792.0,,,
2020-04-09,South Dakota,447.0,,,
2020-04-09,Tennessee,4456.0,,,
2020-04-09,Texas,11372.0,,,
2020-04-09,Utah,1980.0,,,
2020-04-09,Vermont,628.0,,,
2020-04-09,Virgin Islands,46.0,,,
2020-04-09,Virginia,4042.0,,,
2020-04-09,Washington,9608.0,,,
2020-04-09,West Virginia,524.0,,,
2020-04-09,Wisconsin,2885.0,,,
2020-04-09,Wyoming,239.0,,,
2020-04-10,Alabama,3008.0,,,
2020-04-10,Alaska,244.0,,,
2020-04-10,American Samoa,0.0,,,
2020-04-10,Arizona,3112.0,,,
2020-04-10,Arkansas,1202.0,,,
2020-04-10,California,21366.0,,,
2020-04-10,Colorado,6510.0,,,
2020-04-10,Connecticut,10538.0,,,
2020-04-10,Delaware,1326.0,,,
2020-04-10,District of Columbia,1660.0,,,
2020-04-10,Florida,17960.0,,,
2020-04-10,Georgia,11859.0,,,
2020-04-10,Guam,577.0,,,
2020-04-10,Hawaii,463.0,,,
2020-04-10,Idaho,1397.0,,,
2020-04-10,Illinois,17887.0,,,
2020-04-10,Indiana,6907.0,,,
2020-04-10,Iowa,1388.0,,,
2020-04-10,Kansas,1180.0,,,
2020-04-10,Kentucky,1702.0,,,
2020-04-10,Louisiana,19253.0,,,
2020-04-10,Maine,586.0,,,
2020-04-10,Maryland,6968.0,,,
2020-04-10,Massachusetts,20974.0,,,
2020-04-10,Michigan,22646.0,,,
2020-04-10,Minnesota,1335.0,,,
2020-04-10,Mississippi,2469.0,,,
2020-04-10,Missouri,3799.0,,,
2020-04-10,Montana,365.0,,,
2020-04-10,Nebraska,679.0,,,
2020-04-10,Nevada,2606.0,,,
2020-04-10,New Hampshire,885.0,,,
2020-04-10,New Jersey,54588.0,,,
2020-04-10,New Mexico,1091.0,,,
2020-04-10,New York,170512.0,,,
2020-04-10,North Carolina,3906.0,,,
2020-04-10,North Dakota,278.0,,,
2020-04-10,Northern Mariana Islands,11.0,,,
2020-04-10,Ohio,5878.0,,,
2020-04-10,Oklahoma,1794.0,,,
2020-04-10,Oregon,1371.0,,,
2020-04-10,Pennsylvania,20128.0,,,
2020-04-10,Puerto Rico,725.0,,,
2020-04-10,Rhode Island,2015.0,,,
2020-04-10,South Carolina,3065.0,,,
2020-04-10,South Dakota,536.0,,,
2020-04-10,Tennessee,4793.0,,,
2020-04-10,Texas,12290.0,,,
2020-04-10,Utah,2103.0,,,
2020-04-10,Vermont,679.0,,,
2020-04-10,Virgin Islands,46.0,,,
2020-04-10,Virginia,4509.0,,,
2020-04-10,Washington,9887.0,,,
2020-04-10,West Virginia,537.0,,,
2020-04-10,Wisconsin,3068.0,,,
2020-04-10,Wyoming,253.0,,,
2020-04-11,Alabama,3262.0,,,
2020-04-11,Alaska,255.0,,,
2020-04-11,American Samoa,0.0,,,
2020-04-11,Arizona,3393.0,,,
2020-04-11,Arkansas,1228.0,,,
2020-04-11,California,22421.0,,,
2020-04-11,Colorado,6893.0,,,
2020-04-11,Connecticut,11510.0,,,
2020-04-11,Delaware,1479.0,,,
2020-04-11,District of Columbia,1778.0,,,
2020-04-11,Florida,18978.0,,,
2020-04-11,Georgia,12261.0,,,
2020-04-11,Guam,681.0,,,
2020-04-11,Hawaii,484.0,,,
2020-04-11,Idaho,1407.0,,,
2020-04-11,Illinois,19180.0,,,
2020-04-11,Indiana,7435.0,,,
2020-04-11,Iowa,1510.0,,,
2020-04-11,Kansas,1283.0,,,
2020-04-11,Kentucky,1851.0,,,
2020-04-11,Louisiana,20014.0,,,
2020-04-11,Maine,616.0,,,
2020-04-11,Maryland,7694.0,,,
2020-04-11,Massachusetts,22860.0,,,
2020-04-11,Michigan,23853.0,,,
2020-04-11,Minnesota,1427.0,,,
2020-04-11,Mississippi,2642.0,,,
2020-04-11,Missouri,4024.0,,,
